Latitude/Longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
45.5,45.5,-86.5,1,nearest_place,,,,,"Sac Bay",MI,"Delta County",49830,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-85.5,1,nearest_place,,,,,"Bay Shore",MI,"Charlevoix County",49711,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.500929,-84.499552,0.95,nearest_street,3933,"Boy Scout Rd",,,"Indian River",MI,"Cheboygan County",49749,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-83.5,1,nearest_place,,,,,"Presque Isle",MI,"Presque Isle County",49777,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-82.5,1,nearest_place,,,,,"Spring Bay",ON,,P0P,CA,"CanVec+ by Natural Resources Canada"
45.5,0,0,0,,,,,,,,,,,
45.5,45.5,-80.5,1,nearest_place,,,,,Britt,ON,,P0G,CA,"CanVec+ by Natural Resources Canada"
45.5,45.501401,-79.492039,0.34,nearest_street,90,"Little Falls Rd",,,Sprucedale,ON,,P0A,CA,"CanVec+ by Natural Resources Canada"
45.5,0,0,0,,,,,,,,,,,
45.5,45.498286,-77.497783,0.97,rooftop,181,"High Country Rd",,,Killaloe,ON,,K0J,CA,Renfrew
45.5,45.496708,-76.507883,0.33,nearest_street,2830,"River Rd",,,Braeside,ON,,K0A,CA,"CanVec+ by Natural Resources Canada"
45.5,45.491256,-75.495788,0.3,nearest_street,26,"Prestige Cir",,,Orleans,ON,,K4A,CA,"CanVec+ by Natural Resources Canada"
45.5,45.506805,-74.496168,0.86,nearest_street,1693,"County Rd 10",,,"St Eugene",ON,,K0B,CA,"CanVec+ by Natural Resources Canada"
45.5,45.498742,-73.496619,0.97,rooftop,131,Saint-Louis,,,Lemoyne,QC,,J4R,CA,"CC BY 4.0"
45.5,45.495067,-72.499994,0.88,nearest_street,380,"Petit-3e Rang",,,"Roxton Falls",QC,,J0H,CA,"CanVec+ by Natural Resources Canada"
45.5,45.49664,-71.505008,0.88,nearest_street,672,"Rte 108",,,Bury,QC,,J0B,CA,"CanVec+ by Natural Resources Canada"
45.5,45.5,-70.5,1,nearest_place,,,,,Jackman,ME,"Somerset County",04945,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.501076,-69.501594,0.93,nearest_street,585,"Scammon Rd",,,Greenville,ME,"Piscataquis County",04441,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.492978,-68.476668,0.22,nearest_street,462,"Woodville Rd",,,Lincoln,ME,"Penobscot County",04457,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.538438,-67.537692,0.05,nearest_street,98,"Pine Point Rd",,,"Lambert Lake",ME,"Washington County",04454,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.507405,-66.507059,0.84,nearest_street,97,"S Oromocto Lake Rd",,,Wirral,NB,,E5L,CA,"CanVec+ by Natural Resources Canada"
45.5,45.501625,-65.496836,0.91,nearest_street,727,"Saddleback Rd",,,Hammondvale,NB,,E4E,CA,"CanVec+ by Natural Resources Canada"
46.5,0,0,0,,,,,,,,,,,
46.5,46.532209,-123.499414,0.13,nearest_street,248,"Elk Prairie Rd",,,Raymond,WA,"Pacific County",98577,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.507019,-122.499571,0.33,nearest_street,203,"Boyd Rd",,,Mossyrock,WA,"Lewis County",98564,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.5,-121.5,1,nearest_place,,,,,Packwood,WA,"Lewis County",98361,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.501357,-120.496576,0.97,rooftop,1021,"Ragan Rd",,,Wapato,WA,"Yakima County",98951,US,Yakima
46.5,46.5,-119.5,1,nearest_place,,,,,"West Richland",WA,"Benton County",99353,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.512898,-118.509419,0.25,nearest_street,299,"Lower Monumental Rd",,,Prescott,WA,"Walla Walla County",99348,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.501089,-117.497702,0.98,rooftop,543,"Bell Plain Rd",,,Pomeroy,WA,"Garfield County",99347,US,Garfield
46.5,46.503985,-116.508248,0.86,nearest_street,1279,"US-12 Scn",,,Lenore,ID,"Nez Perce County",83541,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,0,0,0,,,,,,,,,,,
46.5,46.5,-114.5,1,nearest_place,,,,,Lolo,MT,,59847,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.500379,-113.501153,0.99,rooftop,1215,"Upper Willow Creek Rd",,,Philipsburg,MT,"Granite County",59858,US,"Montana State Library"
46.5,46.5,-112.5,1,nearest_place,,,,,Elliston,MT,"Powell County",59728,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.498768,-111.513889,0.3,nearest_street,247,"Lower Confederate Rd",,,Townsend,MT,"Broadwater County",59644,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.5,-110.5,1,nearest_place,,,,,Martinsdale,MT,"Meagher County",59053,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.475155,-109.487047,0.16,nearest_street,1001,"State Hwy 297",,,Shawmut,MT,"Wheatland County",59078,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.500061,-108.512577,0.31,nearest_street,510,"Alec Roy Rd",,,Roundup,MT,"Musselshell County",59072,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.5,-107.5,1,nearest_place,,,,,Ingomar,MT,"Rosebud County",59039,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.460516,-106.508205,0.08,nearest_street,813,"Quarter Horse Rd",,,Rosebud,MT,"Rosebud County",59347,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.468513,-105.52973,0.1,nearest_street,182,"Davis Rd",,,"Miles City",MT,"Custer County",59301,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.486494,-104.502314,0.26,nearest_street,494,"Plevna Rd N",,,Plevna,MT,"Fallon County",59344,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.5,-103.5,1,nearest_place,,,,,Amidon,ND,"Slope County",58620,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.489944,-102.50669,0.28,nearest_street,6301,"100th Ave SW",,,Regent,ND,"Hettinger County",58650,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.516372,-101.499917,0.23,nearest_street,5166,"62nd St SW",,,Carson,ND,"Grant County",58529,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.502443,-100.499939,0.92,nearest_street,283,"63rd St SW",,,Hazelton,ND,"Emmons County",58544,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.513362,-99.501291,0.26,nearest_street,4338,"State Hwy 34",,,Napoleon,ND,"Logan County",58561,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.500412,-98.494166,0.89,nearest_street,9298,"63rd St SE",,,Dickey,ND,"Lamoure County",58431,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.500627,-97.497326,0.93,nearest_street,13950,"63rd St SE",,,Lisbon,ND,"Ransom County",58054,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.500009,-96.485259,0.29,nearest_street,1899,"State Hwy 9",,,Rothsay,MN,"Wilkin County",56579,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.497876,-95.500432,0.98,rooftop,36861,"477th Ave",,,"New York Mills",MN,"Otter Tail County",56567,US,"Otter Tail"
46.5,46.499984,-94.497118,0.98,rooftop,4080,"84th St SW",,,"Pequot Lakes",MN,"Cass County",56472,US,Cass
46.5,46.503138,-93.500095,0.91,nearest_street,31423,"Dam Lake St",,,Aitkin,MN,"Aitkin County",56431,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.508559,-92.508699,0.29,nearest_street,3698,"S Pioneer Rd",,,Barnum,MN,"Carlton County",55707,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.492916,-91.489571,0.29,nearest_street,63288,"Pero Rd",,,Brule,WI,"Bayfield County",54820,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.500757,-90.504357,0.91,nearest_street,10734,"Aggies Rd",,,Saxon,WI,"Iron County",54559,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.490728,-89.529217,0.19,nearest_street,10749,"E Shore Rd",,,Marenisco,MI,"Gogebic County",49947,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.522852,-88.511319,0.74,nearest_street,1401,US-141,,,Covington,MI,"Baraga County",49919,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.499818,-87.500346,0.97,nearest_street,192,"Grimes Rd",,,Negaunee,MI,"Marquette County",49866,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.484355,-86.481383,0.2,nearest_street,12336,"Chapel Rd",,,Munising,MI,"Alger County",49862,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.525501,-85.490885,0.16,nearest_street,13118,"Chesbrough Rd",,,Newberry,MI,"Luce County",49868,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.499448,-84.502186,0.98,rooftop,26,"Gagnon Rd S",,,"Sault Ste. Marie",ON,,P6A,CA,"City of Sault Ste Marie"
46.5,46.5,-83.5,1,nearest_place,,,,,Thessalon,ON,,P0R,CA,"CanVec+ by Natural Resources Canada"
46.5,46.5,-82.5,1,nearest_place,,,,,"Elliot Lake",ON,,P5A,CA,"CanVec+ by Natural Resources Canada"
46.5,46.490933,-81.523516,0.22,nearest_street,1096,"Chicago Mine Rd",,,Worthington,ON,,P0M,CA,"CanVec+ by Natural Resources Canada"
46.5,46.507878,-80.500344,0.32,nearest_street,340,"Texs Rd",,,Markstay,ON,,P0M,CA,"CanVec+ by Natural Resources Canada"
46.5,46.5,-79.5,1,nearest_place,,,,,"North Bay",ON,,P1B,CA,"CanVec+ by Natural Resources Canada"
46.5,46.5,-78.5,1,nearest_place,,,,,Mattawa,ON,,P0H,CA,"CanVec+ by Natural Resources Canada"
46.5,46.5,-77.5,1,nearest_place,,,,,Notre-Dame-du-Nord,QC,,J0Z,CA,"CanVec+ by Natural Resources Canada"
46.5,0,0,0,,,,,,,,,,,
46.5,46.500702,-75.501879,0.94,nearest_street,1591,"Chemin De La Lièvre S",,,Mont-Laurier,QC,,J9L,CA,"CanVec+ by Natural Resources Canada"
46.5,46.5,-74.5,1,nearest_place,,,,,Mont-Tremblant,QC,,J8E,CA,"CanVec+ by Natural Resources Canada"
46.5,46.467967,-73.49164,0.12,nearest_street,950,"Chemin Du Lac-Sainte-Rose S",,,Mandeville,QC,,J0K,CA,"CanVec+ by Natural Resources Canada"
46.5,46.489646,-72.502366,0.83,nearest_street,3184,"Rang Saint-Jean",,,Saint-Maurice,QC,,G0X,CA,"CanVec+ by Natural Resources Canada"
46.5,46.498437,-71.49622,0.91,nearest_street,75,"Rte 116",,,Dosquet,QC,,G0S,CA,"CanVec+ by Natural Resources Canada"
46.5,46.502183,-70.497037,0.91,nearest_street,203,"Rang 7E",,,Saint-Luc-De-Bellechasse,QC,,G0R,CA,"CanVec+ by Natural Resources Canada"
46.5,0,0,0,,,,,,,,,,,
46.5,46.5,-68.5,1,nearest_place,,,,,Oxbow,ME,"Aroostook County",04764,US,"TIGER/Line® dataset from the US Census Bureau"
46.5,46.498704,-67.505431,0.9,nearest_street,276,"Feeney Rd",,,Carlow,NB,,E7L,CA,"CanVec+ by Natural Resources Canada"
46.5,46.499454,-66.505131,0.9,nearest_street,578,"Bloomfield Ridge Rd",,,"Bloomfield Ridge",NB,,E6A,CA,"CanVec+ by Natural Resources Canada"
46.5,46.5,-65.5,1,nearest_place,,,,,Harcourt,NB,,E4T,CA,"CanVec+ by Natural Resources Canada"
47.5,47.5,-124.5,1,nearest_place,,,,,Queets,WA,,98331,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.5,-123.5,1,nearest_place,,,,,Grisdale,WA,"Mason County",98563,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.499774,-122.506019,0.89,nearest_street,10533,"SE Cisco Rd",,,"Port Orchard",WA,"Kitsap County",98367,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.5,-121.5,1,nearest_place,,,,,Hyak,WA,"King County",98068,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.509745,-120.499357,0.29,nearest_street,6228,"Tigner Rd",,,Cashmere,WA,"Chelan County",98815,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.484622,-119.4688,0.16,nearest_street,1046,"Rd 27 NE",,,"Soap Lake",WA,"Grant County",98851,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.494059,-118.489736,0.84,nearest_street,22400,"Coffee Pot Rd E",,,Harrington,WA,"Lincoln County",99134,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.492803,-117.493836,0.85,nearest_street,5645,"W Curtis Rd",,,Cheney,WA,"Spokane County",99004,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.503804,-116.492687,0.87,nearest_street,18398,"S Black Rock Rd",,,Cataldo,ID,"Kootenai County",83810,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.5,-115.5,1,nearest_place,,,,,Saltese,MT,"Sanders County",59867,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.5,-114.5,1,nearest_place,,,,,Plains,MT,"Sanders County",59859,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.5,-113.5,1,nearest_place,,,,,Condon,MT,"Missoula County",59826,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.521138,-112.535792,0.13,nearest_street,7599,"Barr Crk Rd",,,Augusta,MT,"Lewis And Clark County",59410,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.494836,-111.500812,0.88,nearest_street,99,"Schlagel Rd",,,"Great Falls",MT,"Cascade County",59404,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.508555,-110.512011,0.27,nearest_street,18598,"Shonkin Rd",,,Highwood,MT,"Chouteau County",59450,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.520249,-109.495227,0.2,nearest_street,15,"Paradise Rd",,,Winifred,MT,"Fergus County",59489,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,0,0,0,,,,,,,,,,,
47.5,47.481994,-107.463685,0.14,nearest_street,3295,"State Hwy 245",,,Brusett,MT,"Garfield County",59318,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,0,0,0,,,,,,,,,,,
47.5,47.499874,-105.533849,0.19,nearest_street,638,"State Hwy 13",,,Circle,MT,"McCone County",59215,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.500853,-104.535159,0.08,nearest_street,1776,"Rd 549",,,Glendive,MT,"Dawson County",59330,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,0,0,0,,,,,,,,,,,
47.5,47.5,-102.5,1,nearest_place,,,,,Marshall,ND,"Dunn County",58644,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.502015,-101.51075,0.32,nearest_street,4936,"County Rd 29",,,Hazen,ND,"Mercer County",58545,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.501736,-100.498511,0.93,nearest_street,212,"6th St NE",,,McClusky,ND,"Sheridan County",58463,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.500781,-99.501032,0.95,nearest_street,4914,"6th St NE",,,Cathay,ND,"Wells County",58422,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.499994,-98.499988,0.99,nearest_street,598,"96th Ave NE",,,Glenfield,ND,"Foster County",58443,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.520067,-97.473312,0.06,nearest_street,798,"144th Ave NE",,,Portland,ND,"Traill County",58274,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.484747,-96.494405,0.69,nearest_street,3333,"270th St",,,Ada,MN,"Norman County",56510,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.500105,-95.502018,0.98,rooftop,13502,"340th St",,,Bagley,MN,"Clearwater County",56621,US,Clearwater
47.5,47.50878,-94.494224,0.3,nearest_street,26900,"Marnot Rd NE",,,Blackduck,MN,"Beltrami County",56630,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.499918,-93.495748,0.91,nearest_street,43253,"Forestry Rd",,,Bovey,MN,"Itasca County",55709,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.498942,-92.502795,0.98,rooftop,7735,"Highway 135",,,Virginia,MN,"St. Louis County",55792,US,"St Louis"
47.5,47.5,-91.5,1,nearest_place,,,,,Isabella,MN,"Lake County",55607,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,47.5,-90.5,1,nearest_place,,,,,Lutsen,MN,"Cook County",55612,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,0,0,0,,,,,,,,,,,
47.5,47.5,-88.5,1,nearest_place,,,,,Allouez,MI,"Keweenaw County",49805,US,"TIGER/Line® dataset from the US Census Bureau"
47.5,0,0,0,,,,,,,,,,,
47.5,0,0,0,,,,,,,,,,,
47.5,0,0,0,,,,,,,,,,,
47.5,47.5,-84.5,1,nearest_place,,,,,"Dokis First Nation",ON,,P0M,CA,"CanVec+ by Natural Resources Canada"
47.5,0,0,0,,,,,,,,,,,
47.5,47.5,-82.5,1,nearest_place,,,,,Ramsey,ON,,P0M,CA,"CanVec+ by Natural Resources Canada"
47.5,47.5,-81.5,1,nearest_place,,,,,"Shining Tree",ON,,P0M,CA,"CanVec+ by Natural Resources Canada"
47.5,47.5,-80.5,1,nearest_place,,,,,"Elk Lake",ON,,P0J,CA,"CanVec+ by Natural Resources Canada"
47.5,47.503701,-79.509931,0.32,nearest_street,1319,"Chemin De La Baie-Vaillancourt",,,Saint-Bruno-De-Guigues,QC,,J0Z,CA,"CanVec+ by Natural Resources Canada"
47.5,47.5,-78.5,1,nearest_place,,,,,Laforce,QC,,J0Z,CA,"CanVec+ by Natural Resources Canada"
47.5,47.5,-77.5,1,nearest_place,,,,,Nemiscau,QC,,J0Y,CA,"CanVec+ by Natural Resources Canada"
47.5,0,0,0,,,,,,,,,,,
47.5,0,0,0,,,,,,,,,,,
47.5,0,0,0,,,,,,,,,,,
47.5,0,0,0,,,,,,,,,,,
47.5,47.498404,-72.487281,0.31,nearest_street,108,"Chemin Du Petit-Lac-écarté",,,"La Tuque",QC,,G9X,CA,"CanVec+ by Natural Resources Canada"
47.5,0,0,0,,,,,,,,,,,
47.5,47.5,-70.503186,0.92,nearest_street,571,"Chemin Saint-Laurent",,,Baie-Saint-Paul,QC,,G3Z,CA,"CanVec+ by Natural Resources Canada"
47.5,47.5,-69.5,1,nearest_place,,,,,St-Athanase,QC,,G0L,CA,"CanVec+ by Natural Resources Canada"
47.5,47.499886,-68.499779,0.98,nearest_street,1775,"Ave De La Madawaska",,,Saint-Jacques,NB,,E7B,CA,"CanVec+ by Natural Resources Canada"
47.5,47.508117,-67.500903,0.31,nearest_street,75,"Chemin Rang 5 & 6 S",,,Saint-Quentin,NB,,E8A,CA,"CanVec+ by Natural Resources Canada"
47.5,47.531273,-66.520372,0.12,nearest_street,9889,"Rte 180",,,Charlo,NB,,E8E,CA,"CanVec+ by Natural Resources Canada"
47.5,47.499299,-65.504997,0.9,nearest_street,4284,"Rte 134",,,Allardville,NB,,E8L,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-124.5,1,nearest_place,,,,,"Port Renfrew",BC,,V0S,CA,"CanVec+ by Natural Resources Canada"
48.5,48.499028,-123.50084,0.99,rooftop,632,"Stewart Mountain Rd",,,Victoria,BC,,V9B,CA,Province
48.5,48.498159,-122.48243,0.27,nearest_street,12332,"Seabird Ln",,,"Mount Vernon",WA,"Skagit County",98273,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.503876,-121.502534,0.89,nearest_street,56960,"N Cascades Hwy",,,Rockport,WA,"Skagit County",98283,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-120.5,1,nearest_place,,,,,Mazama,WA,"Okanogan County",98833,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.500983,-119.502575,0.98,rooftop,115,"Cooper St",,,Riverside,WA,"Okanogan County",98849,US,Okanogan
48.5,48.5,-118.5,1,nearest_place,,,,,Republic,WA,"Ferry County",99166,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-117.5,1,nearest_place,,,,,Cusick,WA,"Pend Oreille County",99119,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.497093,-116.480369,0.26,nearest_street,1781,"W Elmira Rd",,,Sandpoint,ID,"Bonner County",83864,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.485134,-115.506377,0.24,nearest_street,485,"Doak Creek Rd",,,Libby,MT,"Lincoln County",59923,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.489042,-114.520596,0.78,nearest_street,6037,"US-93 W",,,Olney,MT,"Flathead County",59927,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-113.5,1,nearest_place,,,,,"Rising Sun",MT,"Flathead County",59434,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.526913,-112.500151,0.16,nearest_street,712,"Gov Hugo Aronson Rd",,,"Cut Bank",MT,"Glacier County",59427,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.469062,-111.515808,0.7,nearest_street,29586,US-2,,,Shelby,MT,"Toole County",59474,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-110.5,1,nearest_place,,,,,Rudyard,MT,"Hill County",59540,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.502249,-109.501803,0.97,rooftop,58256,"County Rd 34 S",,,Havre,MT,"Hill County",59501,US,"Montana State Library"
48.5,48.467359,-108.520732,0.11,nearest_street,1597,"Stout Ln",,,Harlem,MT,"Blaine County",59526,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-107.5,1,nearest_place,,,,,Saco,MT,"Phillips County",59261,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-106.5,1,nearest_place,,,,,"Saint Marie",MT,"Valley County",59231,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.461286,-105.538576,0.05,nearest_street,3711,"Powder River Rd",,,"Wolf Point",MT,"Roosevelt County",59201,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.499721,-104.500229,1,rooftop,609,"Hammond St",,,"Medicine Lake",MT,"Sheridan County",59247,US,"Montana State Library"
48.5,48.503226,-103.497726,0.9,nearest_street,13015,"County Rd 12",,,Ray,ND,"Williams County",58849,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.488589,-102.486179,0.25,nearest_street,8314,"74th St NW",,,Stanley,ND,"Mountrail County",58784,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.502554,-101.500675,0.92,nearest_street,3633,"75th St NW",,,Lansford,ND,"Renville County",58750,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.50165,-100.499738,0.93,nearest_street,278,"County Rd 17",,,"Willow City",ND,"McHenry County",58384,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.501377,-99.500076,0.94,nearest_street,5370,"75th St NE",,,Wolford,ND,"Pierce County",58385,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.500265,-98.499917,0.97,nearest_street,9761,"75th St NE",,,Edmore,ND,"Ramsey County",58330,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.499516,-97.500545,0.96,nearest_street,14571,"75th St NE",,,Grafton,ND,"Walsh County",58237,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.500209,-96.501042,0.96,nearest_street,21250,"430th St NW",,,Strandquist,MN,"Marshall County",56758,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.5,-95.5,1,nearest_place,,,,,Grygla,MN,"Beltrami County",56727,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.53749,-94.502274,0.68,nearest_street,2068,"CO-St Aid 16",,,Baudette,MN,"Lake of The Woods County",56623,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,48.517079,-93.482959,0.76,nearest_street,3399,"UT-Rd 205",,,"International Falls",MN,"Koochiching County",56649,US,"TIGER/Line® dataset from the US Census Bureau"
48.5,0,0,0,,,,,,,,,,,
48.5,0,0,0,,,,,,,,,,,
48.5,48.5,-90.5,1,nearest_place,,,,,Kashabowie,ON,,P0T,CA,"CanVec+ by Natural Resources Canada"
48.5,48.504389,-89.493479,0.34,nearest_street,3,"McKenzie Rd",,,Murillo,ON,,P7G,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-88.5,1,nearest_place,,,,,Shuniah,ON,,P0T,CA,"CanVec+ by Natural Resources Canada"
48.5,0,0,0,,,,,,,,,,,
48.5,48.5,-86.5,1,nearest_place,,,,,Marathon,ON,,P0T,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-85.5,1,nearest_place,,,,,Mobert,ON,,P0M,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-84.5,1,nearest_place,,,,,Dubreuilville,ON,,P0S,CA,"CanVec+ by Natural Resources Canada"
48.5,0,0,0,,,,,,,,,,,
48.5,0,0,0,,,,,,,,,,,
48.5,48.500009,-81.511698,0.85,nearest_street,2146,"Kamiskotia Rd",,,Timmins,ON,,P4R,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-80.5,1,nearest_place,,,,,Matheson,ON,,P0K,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-79.5,1,nearest_place,,,,,Roquemaure,QC,,J0Z,CA,"CanVec+ by Natural Resources Canada"
48.5,48.517899,-78.460037,0.13,nearest_street,23,"Rang 6e-Et-7E W",,,Sainte-Gertrude-Manneville,QC,,J0Y,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-77.5,1,nearest_place,,,,,Champneuf,QC,,J0Y,CA,"CanVec+ by Natural Resources Canada"
48.5,0,0,0,,,,,,,,,,,
48.5,0,0,0,,,,,,,,,,,
48.5,0,0,0,,,,,,,,,,,
48.5,0,0,0,,,,,,,,,,,
48.5,48.5,-72.5,1,nearest_place,,,,,Saint-Prime,QC,,G8J,CA,"CanVec+ by Natural Resources Canada"
48.5,48.50686,-71.479694,0.24,nearest_street,1515,"Chemin De La Baie-Okaya",,,Saint-Charles-De-Bourget,QC,,G0V,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-70.5,1,nearest_place,,,,,Sainte-Rose-du-Nord,QC,,G0V,CA,"CanVec+ by Natural Resources Canada"
48.5,48.5,-69.5,1,nearest_place,,,,,"Les Escoumins",QC,,G0T,CA,"CanVec+ by Natural Resources Canada"
48.5,48.494829,-68.491605,0.32,nearest_street,244,"Rue Du Fleuve",,,Rimouski,QC,,G5M,CA,"CanVec+ by Natural Resources Canada"
48.5,48.506639,-67.491148,0.3,nearest_street,112,"Rang Saint-édouard",,,Amqui,QC,,G5J,CA,"CanVec+ by Natural Resources Canada"
48.5,0,0,0,,,,,,,,,,,
48.5,0,0,0,,,,,,,,,,,
49.5,49.5,-124.5,1,nearest_place,,,,,"Qualicum Beach",BC,,V9K,CA,"CanVec+ by Natural Resources Canada"
49.5,49.499709,-123.495937,0.97,rooftop,444,"Woolridge Rd",,,Gibsons,BC,,V0N,CA,"Contains information licensed under the Open Government Licence - SUNSHINE COAST"
49.5,49.5,-122.5,1,nearest_place,,,,,"Maple Ridge",BC,,V4R,CA,"CanVec+ by Natural Resources Canada"
49.5,49.5,-121.5,1,nearest_place,,,,,Yale,BC,,V0K,CA,"CanVec+ by Natural Resources Canada"
49.5,49.5,-120.5,1,nearest_place,,,,,Tulameen,BC,,V0X,CA,"CanVec+ by Natural Resources Canada"
49.5,49.5,-119.5,1,nearest_place,,,,,Penticton,BC,,V2A,CA,"CanVec+ by Natural Resources Canada"
49.5,0,0,0,,,,,,,,,,,
